Actual_Sales,Predicted_Sales
4227,3699.2852
4628,3886.3381
3834,3639.725
1560,1549.6189
2347,1814.9121
2941,2574.965
2633,2136.2708
3402,2998.71
3881,3298.3003
2032,1673.35
5342,5067.262
4437,4590.718
3930,3609.1165
4409,3734.3386
3757,3537.459
1627,1567.5476
2899,2723.8066
2716,2293.4175
2678,2125.446
3022,2630.8245
2944,2633.03
1412,1576.09
5525,5226.6323
4933,4301.45
4481,3618.0886
4024,3751.679
4094,3683.4077
1214,1560.3052
2753,2439.6716
2705,2533.5815
2510,2284.8516
3111,2662.006
2742,2274.676
1461,1598.8988
5769,5138.593
5315,4753.2114
5807,4749.11
6286,4995.1646
3196,2526.499
3453,3299.5352
3138,2633.9685
3691,3094.7886
3100,2707.257
1266,1577.6044
5662,5319.7944
5408,4847.4805
4019,3768.9968
4171,3983.7478
4045,3796.7617
1506,1629.6486
3008,2641.408
3119,2558.7559
2644,2094.7922
2342,2240.9082
2797,2415.0571
1003,1514.3265
4432,4265.557
4773,4247.685
4697,4173.938
6543,5072.2114
2477,2081.2297
5575,5278.1245
4080,4126.2744
4600,4111.2065
4441,4044.4817
4159,4087.9927
1685,1722.6687
3329,2981.8364
3502,2922.8372
4066,3404.3242
4164,3636.887
1543,1659.4861
4993,4886.862
4113,4143.252
3877,3824.3013
3631,3265.2002
3411,3215.7212
1563,1569.2516
3739,3221.816
2599,2471.6003
3856,3286.2275
3800,3235.497
1652,1657.145
6061,5749.9097
4767,4460.64
4123,3914.1057
4037,3957.6465
4594,4153.726
1564,1600.4053
3112,2752.4822
3381,2913.5525
3020,2602.132
3271,2897.0176
3176,2558.1445
1504,1634.943
5409,5218.2295
5436,4668.7188
4106,3807.6924
4196,3997.8484
3286,3037.2434
1676,1536.3932
3137,2591.3088
3193,2786.2102
2666,2105.335
2950,2782.429
2359,2135.317
1904,1590.0688
5834,5514.4927
6073,5451.625
5281,4433.7886
4256,3950.8362
4014,3532.6533
1677,1726.6913
3992,2928.946
3063,2627.0217
3074,2866.056
3414,3043.2607
3739,3107.1858
1561,1611.6436
5465,4796.6284
4553,4177.638
4918,4099.8804
4485,3920.1946
3246,2797.2053
1564,1617.5673
3470,3088.4663
2993,2583.151
2995,2348.1567
3285,2676.916
3043,2712.3823
1263,1563.0533
5491,4973.824
4903,4321.44
3655,3338.8958
5189,4119.6123
5082,4418.955
6000,5314.136
3851,3796.4524
4536,4332.5884
3428,2961.3293
2311,2136.1272
4117,3220.484
3393,3097.3613
3368,3102.8145
3500,3098.913
4071,3389.8225
6873,7119.6123
5440,5074.6743
4732,4627.694
4716,4322.483
4971,4891.3667
4308,3185.9492
3691,3095.8171
3409,2865.1638
3216,2951.9353
4197,3624.5027
4118,3830.3672
4514,3488.3267
8367,7258.7466
6627,5820.313
4911,4589.145
5301,4988.7573
5118,4911.6855
3673,3024.7334
3492,2902.412
2753,2352.8655
3624,3182.4407
3197,3011.4353
4131,3456.7559
4446,3239.378
8336,7098.875
5761,5284.4927
3565,3645.7046
5461,5011.413
5395,5160.2695
3836,3217.4358
7311,7034.947
5953,5610.5576
5937,6072.5293
6501,6369.8853
5601,5052.5317
4628,4200.618
3626,3058.0942
3567,3219.6438
3969,3319.1152
3894,3155.4966
8112,7114.0737
6207,5758.5874
5401,4783.3037
4894,4658.325
4783,4933.634
3654,3120.3958
3492,3060.4092
3172,2932.8103
2885,2810.369
3270,3180.1814
3935,3057.1208
3260,2779.3691
7220,6668.9204
6107,5554.7603
4854,4781.384
4398,4269.81
5399,4309.0557
4162,3338.975
7382,6673.076
7215,6416.1943
7005,6039.384
5594,5325.483
3798,3276.5432
4518,3787.365
4054,3479.056
4708,4178.777
5527,4770.8296
4517,3397.1943
6761,6565.924
5994,5363.4824
5347,4875.417
4603,4616.5156
5575,4892.786
4024,3470.6213
4797,4047.0945
3807,3272.6545
3431,3127.1921
4157,3207.098
3621,3035.5798
7169,6737.3057
6804,5619.297
6825,5535.1006
8291,6949.944
4931,3959.4949
7590,7163.876
5677,5103.905
5097,4824.8184
4863,4738.7397
4910,4605.6416
3222,2978.618
4386,3436.6145
3451,3164.6914
3906,3272.9414
3201,3038.3403
3682,3133.3381
3462,2853.1714
7352,6985.509
5470,5076.208
4160,4113.315
5458,4449.68
6149,5204.299
4029,3335.8052
4279,3618.8774
3262,3075.7104
3417,3021.1587
4557,3463.8618
4157,3659.2168
4726,3800.8538
8857,7426.7266
6453,6161.559
6065,5281.2246
5749,5033.997
5294,5131.004
3320,2945.4058
3681,3486.1584
3703,3179.859
3681,3067.4421
4316,3532.8145
3729,3210.263
3426,2751.1501
8673,7492.477
6645,6000.8735
5491,5220.0195
5107,4734.645
5289,5113.3716
4126,2920.1108
3784,3242.4963
3403,2913.283
3047,2893.1296
3608,2947.3047
3642,3013.3
3081,2446.4463
8382,7488.8857
6930,6338.0845
6622,6187.704
5505,4954.3545
4646,4618.245
4322,3298.7927
3773,3289.1592
3634,3020.8472
3522,3069.532
2948,2930.3215
3824,3278.1267
3399,2796.014
7973,7442.164
5885,5476.3413
5839,5122.9766
4519,4515.2666
4274,4449.157
3050,2441.9507
3486,3098.2373
3142,2731.7463
2972,2754.7776
2697,2547.935
2866,2759.1787
3335,2598.8186
6955,6667.998
5542,5115.2734
5033,4298.045
4238,4111.93
5915,5348.8438
3785,3160.9038
4025,3439.2104
3597,2845.9893
3093,2871.0452
2636,2469.0222
3126,2568.7402
3372,2768.3372
8277,7228.5664
5495,5108.441
5464,4686.0947
5307,4575.8975
4922,4611.262
3538,3110.806
3557,3205.22
2763,2594.562
3177,2789.6946
3018,2795.8013
3389,2942.9187
3187,2675.0679
7315,6770.7656
5030,4585.717
4077,4045.27
4491,4026.398
4932,4597.3403
3914,3199.6873
4355,3969.0474
3583,3264.9763
4090,3814.2004
5012,4385.706
3935,3246.6472
8779,7345.527
6103,5629.264
6171,5089.318
4756,4884.05
4731,4490.2603
3440,3150.6548
3880,3456.1313
3516,2733.6072
3545,3054.4043
3394,2990.8772
3681,3300.4238
3532,3077.6875
7135,6883.2036
5113,4899.696
4766,4342.6606
4900,4665.865
5112,4644.373
3812,3054.8538
3646,3091.573
3808,3279.9492
3700,3760.4226
4659,4493.2075
5130,4528.053
8022,7346.6
5889,5486.899
5700,5305.563
5473,5222.972
5071,5016.3604
3890,3246.6772
3860,3446.3682
3458,2920.2817
3499,3315.9658
2902,3067.8857
3535,3394.2725
4082,3241.0596
8201,7152.104
5613,5826.0054
4548,4466.8022
4558,4710.2935
4905,4750.429
4203,3414.8237
4203,3592.1504
3039,2990.7932
3189,3048.8455
3919,3658.9397
4260,4049.8213
5013,3988.3464
8333,7869.2324
6346,6086.284
6159,5741.1504
6483,6054.3203
5562,4460.922
3982,3451.9644
4293,3460.5217
3755,3716.0688
3755,3408.544
4013,3575.4158
4830,4073.2253
4330,3587.9
9926,9613.047
7048,7417.3516
6892,6804.9673
6368,6393.7095
6373,6467.2686
5124,4703.3076
7304,6237.934
2370,2334.09
4011,3859.4702
4023,3394.0012
5653,5233.9043
2250,2025.3258
3833,3624.7263
3780,3358.656
4160,3090.1206
9003,7394.044
6323,6137.5537
5129,4834.107
5015,4701.691
5356,4928.8213
3863,3043.5942
3413,3145.2617
3420,2903.6917
3237,2930.5151
2997,2799.1577
3546,3172.0215
3907,3177.8755
8285,7206.7725
6279,5580.5894
5414,4828.399
5189,4887.438
5556,4942.4424
4286,3496.4392
3851,3235.9814
3510,2835.8496
3731,3119.3113
3565,3491.9531
4209,3965.424
4036,3630.1045
8299,7524.7437
6044,5883.533
5197,4934.639
5516,5026.718
5008,4657.2896
4215,3358.7898
3706,3478.8533
3409,2882.7559
2929,2969.1982
3675,3096.0332
4571,3451.091
3804,3363.5083
7897,7148.446
5704,5387.1763
4546,4639.515
4477,4287.769
5150,4422.089
3503,3291.5774
3897,3336.961
3448,3156.853
3617,3215.556
2927,2587.3904
4702,3914.581
3494,3269.6428
6735,6110.6123
8019,6246.9663
6346,5745.5527
5844,5014.991
5376,5062.489
3357,2751.683
3613,3347.4749
3878,2923.863
3746,2972.9666
3638,3228.077
3904,3177.4343
4174,3390.3118
8799,7138.8237
5122,5044.796
5179,5119.6113
4737,4461.7627
5020,4318.409
3825,3109.4788
4326,3730.9583
3370,3279.4578
3263,2787.4587
3746,3357.2153
3736,3422.6091
4355,3403.2598
8192,7643.6772
6342,5843.694
5530,5181.5703
5051,4845.584
5494,5195.4434
3556,3245.7004
4238,3597.2273
3821,3199.16
3406,3082.2239
3802,3409.5754
3697,3237.9067
3643,2959.3462
7360,7344.4795
7745,6423.7417
6080,5977.458
6168,5829.1924
4607,4268.6343
4239,3626.9197
2777,2582.9233
3660,3059.2812
3382,3041.592
4233,3154.3
8073,7118.032
5927,5367.0884
7554,6555.9604
7789,6632.404
4019,3551.6465
8178,7090.3306
5972,5335.8516
5440,4862.75
5432,4848.0415
5727,5216.778
3741,3277.6182
3569,3267.8594
3867,3284.1199
3491,3140.1306
3744,3216.2927
3414,3088.8748
3456,2881.2527
8284,6943.5405
6121,5298.352
5064,4698.69
4379,4173.8213
4795,4365.1606
3606,2856.5325
4004,3470.9915
3197,2682.5862
5120,4461.269
4892,4541.3735
4103,3280.8926
9375,7554.9126
7031,6493.681
6142,5054.0337
5746,5166.6636
5411,5061.807
4003,3153.0613
4709,4044.3193
4274,3836.8906
3734,3470.038
4194,3551.466
4270,3351.7124
9265,7340.4595
7561,6268.134
6326,5925.1196
7255,6219.9487
3978,3121.212
3764,3412.794
3868,3091.5127
4080,3467.4985
3304,3057.9548
4098,3514.4087
4377,3478.2598
10289,8447.755
7632,6166.1353
5979,5431.088
5246,5044.34
4905,4611.3784
4972,3541.4731
4717,4065.7986
3209,2696.1587
2992,2537.8516
4575,3690.4163
3983,3733.1934
3667,3115.777
7549,7003.355
6510,5541.526
5699,5000.333
5289,4487.585
4919,4616.491
3257,2568.3506
4027,3385.2222
3577,3254.5693
3555,3146.3047
3221,3131.6885
4342,3318.4583
3491,2808.221
6825,6376.4653
6238,5246.89
5722,5169.4795
5391,5533.101
5609,5155.155
4073,3345.1418
7500,6870.1987
6384,5318.36
4825,4239.854
4641,4393.594
4467,4247.1494
2993,2889.3132
4192,3619.9333
3713,3252.7725
3033,2950.259
3152,3115.988
3502,3087.364
3485,3028.5417
8615,7172.2676
6503,5781.586
5256,4751.359
4868,4442.704
4861,4887.6294
3793,2958.4875
3713,3428.8962
3375,2828.03
3364,3005.2742
3258,3145.2927
5128,4001.4512
4069,3425.515
9004,7457.829
6632,5549.441
5637,5368.5586
5043,4636.368
4581,4357.2446
3668,2973.5476
4049,3477.2332
3220,3003.96
3302,3033.303
3569,3146.9868
3002,3042.3264
3976,2843.108
7680,7151.9663
5429,5216.908
4903,4576.5283
4855,4587.3013
3889,3986.6528
3957,3194.5898
3262,3041.1545
3718,3101.3635
2904,2690.695
3142,2946.4448
3492,3074.2412
3470,2788.73
7221,6852.2417
7366,6549.4263
6383,5550.732
6686,6034.7285
4303,3762.0586
8253,7279.9116
6322,5556.7495
4908,4217.1226
4805,4767.513
4266,4515.8555
4307,3634.7725
4344,3684.248
3287,2855.532
3479,3036.5369
3617,3099.8066
3707,3331.797
3398,2800.531
6584,6622.948
4870,4837.927
4657,4196.8984
4932,4736.4263
4774,4398.9087
3244,2780.1409
4457,3711.6255
3363,3020.3982
4776,3174.6367
4237,3832.7654
5630,5084.688
9069,7964.3506
7312,6426.336
6401,5722.204
5764,5145.7065
5469,4820.7676
4259,3636.3655
6853,6848.0923
5633,5206.7905
5371,4588.13
4493,4312.3057
4916,4751.2505
4402,3650.4656
4277,3841.82
3419,3394.454
3731,3348.4111
3248,3170.1963
3668,3396.0361
3722,3263.6882
7574,7114.588
5115,5207.4043
5739,4725.2354
5202,5015.889
6175,5771.6426
4349,3803.2737
8028,7840.681
6415,5806.193
5366,5327.4634
5914,5536.556
5620,5728.534
4472,3964.1667
4436,4042.8127
3984,3707.8691
3759,3466.9507
3957,3668.3882
4085,3455.9302
5273,4335.947
9677,8822.612
7504,7391.486
5690,5495.4746
6918,6559.8257
6624,6043.0303
5100,4673.4756
6841,5824.215
6183,6004.535
2212,2260.039
3375,2954.3735
4359,3901.6157
4901,4574.8057
2529,2289.6975
5413,4185.404
3630,3178.3975
8254,7227.546
6347,5429.23
5043,4714.65
4731,3724.047
4723,4394.965
4455,3482.4275
8036,6856.8013
5687,5303.044
5293,4925.475
4874,4581.278
4805,4893.5923
3955,3394.1252
3426,3407.216
3502,2936.9763
3649,3187.9268
3484,3248.4543
3588,3170.4766
2690,2490.108
7531,6322.006
5630,5337.515
5204,4719.271
5746,5034.43
5859,5771.6035
5011,4088.8948
6874,6690.074
6390,6032.697
5038,4597.5713
4957,4639.3784
4946,5028.4126
4363,3727.7756
4252,3628.1743
3803,3426.2114
4164,3538.2507
3021,2719.311
3946,3691.2651
3818,3312.4
5849,5779.9062
6613,5916.8276
6036,5059.8433
5494,4976.2617
5201,4905.5264
4232,3473.038
3380,3144.7136
3566,3171.8728
3539,3226.649
3689,3673.1177
5332,4127.243
5003,4045.5723
8451,7363.799
6026,5789.8296
6331,5469.14
5752,5287.467
5127,4869.747
4167,3437.6558
3822,3557.7214
3452,3199.5176
3247,3107.666
3372,3077.9417
3893,3559.1938
4194,3385.864
8123,7309.3735
5372,5426.351
4795,4717.554
6019,5111.5776
4990,4927.994
4018,3064.4688
3485,3460.732
3679,3318.6448
3386,3123.7402
3403,2980.5735
4477,3607.5405
4396,3618.046
8377,7851.2905
6987,6696.9014
7296,6677.748
7488,6575.702
5726,5476.28
4419,3978.3374
4391,3643.4246
3096,3105.3352
3803,3442.5388
4675,3547.7087
8101,7256.9824
7095,6050.951
5631,4974.677
4796,4826.572
5581,5257.3203
4025,3222.5813
3016,2917.0964
2662,2593.7458
2445,2266.9902
2476,2428.1184
3622,2605.609
3593,2966.0518
7322,6581.652
6057,5454.2383
5701,5428.9385
6019,6015.917
5382,4303.064
6101,5830.9126
4742,4264.983
3774,3668.123
4775,4087.0889
4833,4200.6147
3473,2996.1853
3155,2930.6353
2764,2633.3625
4042,4121.869
4183,3723.9138
3900,3139.5242
5996,6027.5205
5588,4848.8896
5657,4919.454
5307,4639.6016
4987,4379.8594
4066,3289.239
5271,4521.7617
3424,3000.4253
3479,3276.0874
5003,4321.3306
4739,3583.4211
9230,7569.154
7063,6008.205
6360,6060.5835
6758,5497.8574
4456,3463.802
4359,4057.0657
3821,3442.1646
3833,3204.273
4161,3448.476
4168,3235.6614
4021,3259.8733
8863,7497.2163
7869,6438.6226
5962,5327.191
5973,5042.5205
5024,4652.6274
4012,3259.1423
3677,3095.3142
4218,3391.5703
3762,3327.186
3112,3092.3792
3849,3119.2515
3855,3072.705
7885,7163.2485
6905,6244.534
5448,5171.5063
5504,4776.178
5579,5139.7383
3036,2537.9155
4394,3964.6904
4002,3204.4854
4011,3460.8943
4187,3714.1965
3880,3340.9429
3062,2772.5574
8402,7075.169
6391,5709.0366
5553,5307.314
4967,4842.2505
4319,4117.726
3315,2876.4507
4537,3944.8289
3782,3439.8174
3444,3059.3525
3941,3270.7856
3765,3099.9644
3973,2910.881
7546,6732.473
5642,5341.335
5294,4994.9287
5854,5216.3022
6014,5723.3403
11497,13938.909
10035,13295.046
11313,13634.583
4659,6234.8916
10071,12142.193
10555,11816.346
10572,12438.123
9533,12702.214
10637,12398.806
5269,6715.088
15223,16632.75
11273,14015.441
10717,14058.404
11433,13390.724
11489,13255.347
4790,5971.699
7482,10003.913
8685,11468.582
8315,11047.492
8128,11525.977
7888,11323.4
4741,5803.9385
12808,15519.338
11023,14057.844
9262,11794.495
8480,11704.988
8916,11748.782
3472,4707.9565
6375,8758.986
6971,8881.6045
6780,9058.834
7649,9631.491
8487,10719.653
4731,5647.5283
10879,14408.641
9192,12631.81
8905,11426.018
9478,11681.05
10392,13077.549
5091,5794.9277
14474,15925.733
13119,14103.846
12389,14330.559
15255,15757.236
9050,11137.825
8560,12439.249
8609,11176.354
8010,10432.616
8371,11209.251
4643,5495.7104
12299,14521.541
9957,13548.639
8597,11021.109
8588,11151.718
9504,12256.41
4289,5189.2725
7159,8990.393
7526,10009.738
6266,8632.677
7235,9299.22
7317,10461.375
4614,5522.6064
11707,14610.54
10583,13293.919
7877,10131.735
7739,10579.41
8769,11657.023
4100,5064.436
12894,14659.974
14182,15566.623
12247,13253.031
10408,13183.893
4745,6038.904
8848,11366.391
9359,12669.783
9576,11791.577
9489,12586.054
5060,6317.4194
12256,14640.3955
10947,14100.035
8219,11120.787
9733,11307.547
9624,12245.798
4233,5029.256
8763,12157.817
6358,8001.3945
8420,10514.31
8088,10530.681
4377,5543.049
11728,14770.94
10572,13766.916
9716,12215.397
10930,14232.177
11231,14727.885
5780,8134.636
11687,14910.614
9480,11657.367
6277,8688.848
6974,9395.507
7575,10176.867
4081,5017.965
8025,10053.808
7990,10463.72
6901,8360.313
7250,9249.55
8154,10506.14
4496,5643.481
12225,14659.57
10492,13223.658
8257,10406.82
8973,11096.748
10682,13107.384
4733,6175.5845
8678,10402.221
8338,10261.702
7579,8962.071
8929,10713.213
11205,12488.165
6102,7254.3516
13186,15492.023
11303,13051.689
8716,11552.304
10201,13026.688
10219,12955.967
5255,6264.9717
9198,11405.285
8480,10907.138
7730,9939.505
8862,10641.249
9534,11352.111
4879,5795.5273
14080,15799.322
11712,14013.546
8891,11888.291
8606,11654.085
9792,13076.232
4743,5515.406
7721,10114.749
7620,9773.847
6658,7649.276
7198,9126.7295
6961,9069.496
4415,4971.589
12444,15808.527
13404,15030.738
11718,15387.132
10401,13113.479
9401,11439.583
4282,5031.336
8549,10902.147
7813,9879.0625
7453,9199.37
7108,9331.437
8412,10682.985
4112,4978.847
13755,15222.036
11052,14232.605
9495,11847.103
9793,12457.31
9473,12847.562
4239,4799.7324
7538,9557.023
8256,10766.506
7096,8637.64
6794,8289.556
7300,9156.14
4067,4822.7944
12808,14587.389
10959,13565.354
10176,12244.696
10840,13552.278
11673,13900.19
5023,6216.2544
8425,11350.808
8926,10872.935
7174,9014.224
7374,9064.395
7876,10275.724
3771,4822.599
12680,15042.667
12542,13662.149
8694,11847.367
9901,12807.906
10350,13216.435
4573,5404.504
7526,9728.795
8346,10864.441
6337,8339.844
7262,9052.063
7518,9870.911
4439,5452.279
12835,14424.357
11026,13348.558
8137,10645.497
9068,11248.823
11476,13299.302
5503,6485.308
10252,13359.366
8527,10811.774
7398,9803.689
10736,12572.878
4137,5429.4146
14427,15320.742
12455,14307.781
9896,12565.938
8984,11497.917
9712,13164.197
5521,6361.878
8172,10756.285
7963,10128.128
7943,10067.892
7908,10528.701
8083,10827.461
5007,5736.538
12166,15031.962
11303,13162.54
8048,10128.966
8750,11208.594
9437,12126.464
4307,5455.283
7726,10286.682
9036,11979.319
9816,13017.861
11493,12603.619
6269,7338.616
13297,15923.736
12800,15014.259
9417,12267.387
9024,11615.532
11542,13283.634
5060,6448.2026
8220,10738.08
8213,10550.194
8135,9622.843
7826,9786.716
8861,11168.5205
5425,6801.5654
13897,15534.841
13289,14461.628
8828,10598.62
11007,13430.332
10321,13484.901
5804,6769.3457
9872,12130.994
9266,12006.662
8027,9879.415
9933,11664.868
11773,13670.205
6257,8373.085
19172,18710.975
16235,16467.502
15283,15980.615
14416,15773.24
9642,12645.781
6075,7230.877
10525,12329.346
10249,12370.393
10165,11779.155
10542,12796.219
11901,13686.03
5254,7090.9395
21078,22518.863
17902,18528.072
16125,16573.84
16401,16328.625
16595,16464.934
9721,11554.364
18711,19853.05
5424,5370.8086
11458,12547.083
5987,7314.9326
12450,13745.585
3973,4305.0376
8708,11464.581
9377,11782.687
4992,6513.6045
17742,18043.271
11768,14722.965
11722,14077.59
12218,13562.159
5367,6984.804
8019,10670.405
8565,11524.256
7547,9490.408
7401,8929.699
8343,11154.396
4885,6162.681
13729,15584.685
9124,12030.002
8143,10541.977
9021,11809.52
9033,11597.09
5111,5845.455
7537,9329.002
8091,10350.585
6190,8261.776
8532,10866.559
10720,13520.15
6260,7393.4863
14112,16184.887
12084,14879.48
9859,12622.848
10104,12882.354
10563,13174.761
4661,5899.175
7660,10574.936
7901,10319.729
7540,9437.534
8213,10672.052
9166,11709.812
5522,6337.268
13043,15492.716
11109,14302.99
9015,11576.923
9946,12210.623
9771,12644.979
4251,5623.3896
7110,8831.356
7393,9169.812
6272,7549.289
8109,9992.943
9854,13044.527
5412,6818.9644
14871,16147.222
12174,14909.655
10163,13175.109
9683,12857.063
11013,13864.723
4859,5954.1934
7348,8869.115
7935,9844.687
6715,8441.345
7277,8834.869
7803,10594.75
4445,5015.0527
13229,15339.218
11083,14290.316
8342,11493.237
8017,10861.017
9334,12582.778
5151,5568.1274
7446,9286.428
8364,10379.862
6803,8244.74
7667,9405.084
9785,11242.637
5540,5955.9243
15344,17719.53
11005,14713.316
10115,12773.082
10052,12278.877
9837,12674.747
5377,5961.869
7881,10116.192
8660,10937.664
7264,8959.483
7840,9840.175
9423,11616.738
4932,5625.0317
13007,16158.844
15206,15406.968
12040,14426.76
11567,14185.032
7757,8982.208
9296,12201.569
7782,9481.728
7684,9999.057
7265,9519.812
4168,5050.024
11745,15198.131
12175,14541.486
13173,15140.889
12678,14392.554
5062,6640.0547
13426,16037.839
12458,14387.957
10155,12842.453
11070,13398.625
11124,13305.203
5282,6981.745
7781,10146.799
8512,10810.047
7058,8669.885
7178,9054.582
8463,10842.345
4666,5129.792
12894,15239.711
10109,13556.912
8559,11024.808
8707,11178.984
9232,12013.123
4746,5046.763
7672,9607.815
7833,9506.573
9748,11132.175
11452,13829.489
5255,7608.92
12686,15995.53
11742,14835.05
9620,11958.846
9901,11787.249
10023,12447.326
4645,5520.654
9317,11407.524
7464,8568.346
8961,10677.863
8661,11006.995
4439,5275.059
13510,15302.935
11802,14677.017
9150,11570.532
9088,11723.725
9551,12520.316
4665,5327.0713
7184,9199.107
7307,9402.932
7020,8037.976
6769,8053.4097
9976,11499.238
5837,6693.297
18075,19124.182
10891,14791.161
9599,12072.898
9992,12355.304
9865,12636.536
5122,5624.261
7469,10666.009
7560,9561.696
7314,8438.857
7990,9592.055
8474,10882.53
4880,5894.994
12435,15564.786
12428,14339.951
9791,11956.416
9605,11700.333
9829,12559.599
4617,5362.067
7690,8851.043
7527,9364.004
7233,8103.4927
7433,8538.658
7260,8858.891
3932,4792.8257
12230,14524.631
10447,12931.74
9118,11492.367
12023,15084.681
10653,13190.369
5598,5701.6235
11061,14424.26
11230,13705.984
8565,10420.954
9458,11400.433
9613,12155.695
4591,4979.254
7474,9109.509
8533,10441.538
7402,8520.753
7865,9326.602
8060,9792.188
4522,5387.1494
13738,15318.005
11485,14084.252
8686,10623.447
8529,11305.143
8692,11138.344
4241,4936.3755
6992,8906.691
6171,7697.599
6604,7671.407
7110,8624.525
9834,11991.072
5246,5909.5386
14487,16050.414
13053,14720.825
10064,12637.744
10127,12421.93
10941,13648.655
4674,5604.769
7725,10442.783
7848,10569.188
7026,8516.168
7381,9330.109
8177,9920.001
5196,5061.4087
12802,15161.122
11115,13957.329
9240,11204.725
8708,10846.375
8637,11078.017
5002,5621.613
7865,9235.388
8123,10389.611
6340,7958.1543
6477,8232.775
7726,9357.245
5253,6916.7144
14320,15280.3
15456,16990.477
8818,11712.724
10616,14235.784
6701,7473.1357
13647,15496.332
11947,14451.982
8749,11674.854
9804,12506.979
10422,13160.216
5070,5790.421
7348,9875.091
8558,10613.389
7700,9227.02
7236,9301.757
7964,10622.83
4871,5954.4727
12556,15189.246
10447,13044.965
7630,9538.767
9483,11104.926
9299,12283.137
5021,5733.168
7953,9218.254
8090,9588.131
7858,9284.054
10647,13494.823
7504,8292.149
14917,16443.223
13041,15024.4375
9762,12225.163
9630,12605.563
10772,12995.514
5239,6498.4653
12212,15306.979
11189,13888.907
8553,10441.018
9929,12063.277
10107,12639.63
5501,6657.8135
8291,10368.784
8023,10252.242
7086,9218.234
8274,10298.315
8270,10770.46
5053,6024.262
14075,15999.707
12732,14938.069
11193,13729.476
11806,14653.343
14434,15862.082
7213,9616.381
18091,16984.85
15654,15930.571
13628,15356.654
13052,15613.271
15500,16218.732
6590,8162.612
10361,12551.684
11539,13474.212
8865,10141.171
10236,11656.729
9779,11589.782
6960,8323.702
19103,20055.43
16944,18741.533
15728,16485.695
15032,16431.3
15148,16193.829
7953,9167.337
16751,16465.664
16547,16319.402
5561,5484.4634
7361,7950.0264
11144,13518.732
9602,12166.168
4018,4284.5405
9143,11224.661
5047,5863.7725
15627,16442.408
14191,14797.288
10275,12129.453
11135,13826.399
4911,5864.8115
14396,15679.001
12115,14933.479
9196,11816.928
10596,13021.776
10263,13171.938
5719,6742.5073
8477,10724.451
7381,9355.468
7290,9109.004
6791,8760.413
7915,9477.427
5466,6071.999
12495,15283.194
11449,13675.481
9146,11715.255
10772,13196.317
11687,15311.785
5499,6923.5034
14514,16121.819
11536,14129.42
8798,10793.737
9313,11170.237
9934,12631.747
5737,6458.0312
8031,9625.212
7517,10018.882
7514,8216.429
8281,9694.359
9934,11682.344
4824,6212.2026
13746,15798.876
11085,14285.888
9811,12261.336
9561,11803.584
9693,12571.138
5200,6246.565
6499,8257.285
7631,9870.588
6460,8278.029
8665,9624.818
8969,11300.756
5893,7190.2744
13056,16024.05
10979,14441.024
9775,11496.167
9217,11800.768
10623,12502.09
5327,5907.215
7786,9773.869
8241,10441.346
7353,8495.305
8168,9386.657
9241,10950.614
5753,5650.9985
13024,15852.563
11392,14043.355
9404,11275.37
9004,11677.811
10536,12726.529
5268,5760.143
8460,10166.141
8146,9967.67
7194,8421.977
7740,9517.657
9633,11882.471
5116,6044.687
16789,17791.81
16539,18177.287
12493,15526.227
15384,15803.0205
9792,10622.905
10201,12594.73
8111,10484.376
8455,10534.854
8744,10931.935
5033,5899.362
13411,15705.186
12603,14485.231
9228,11430.28
8930,11988.743
10728,13122.375
5194,5903.315
7750,9457.342
7502,9756.592
6934,7750.029
7043,8993.584
7369,9230.013
4279,5225.2173
12620,15558.194
11123,14612.903
11349,13883.407
13099,15391.223
7578,8757.739
13409,15880.489
11154,14662.803
10675,12274.656
10385,12815.197
10661,13352.288
6075,6893.2134
8742,10678.337
8753,10869.956
10957,12683.557
9966,11966.074
4645,5273.6265
13027,15668.113
10798,14053.4795
8672,10638.758
8718,10438.566
9275,11457.242
4934,5523.7266
9180,11603.254
8035,9439.408
9520,11439.187
11143,13593.403
6271,7186.688
14010,16068.669
13052,15227.712
11328,13285.554
10078,12892.469
9266,13010.234
5099,7656.9033
7439,9341.1045
9079,11026.036
7433,8651.491
7745,9518.749
8415,10269.182
4845,5595.1377
14832,16018.557
12453,15015.717
9248,12193.471
9360,11446.12
10959,13157.219
4878,5066.021
7252,8933.491
7771,9638.057
6663,8226.194
7242,8477.943
8244,10053.447
4853,5394.345
15332,16794.785
16137,18531.543
10408,11950.092
10413,11832.386
9712,11838.118
4580,5057.1587
8978,10803.876
7920,9815.233
7866,9797.102
8427,9785.976
9168,11064.837
5858,5742.8745
12522,15763.151
11224,13689.777
10255,12677.124
10162,11785.605
9379,11301.685
5139,5676.8325
8695,10617.204
8599,9881.274
7311,8653.979
8272,9298.698
8369,10340.743
4290,4808.235
12936,15584.92
11768,14575.798
9587,11385.029
10949,12823.689
12802,15420.059
16161,14931.228
14535,13971.711
13834,13610.12
10009,10743.006
13114,12576.537
12481,12095.51
11967,11670.976
11044,11752.351
12910,12594.5205
10481,10948.432
19378,18958.637
14855,14105.41
14117,13449.466
13932,13758.019
15133,13988.1875
9989,10043.544
11436,11337.929
11000,10625.377
11349,11349.831
15016,13532.266
14538,14421.838
11550,12053.802
23165,20686.057
18207,16343.928
15402,14722.91
15358,14290.234
15387,14243.38
9744,10266.526
10654,11177.768
